make,model,year,color,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,city_kpl,price
Audi,S7,2017,Red,Petrol,450,8,Automated manual,all wheel drive,4,F,Large,Sedan,7.23,7990000.00
Audi,S7,2017,Black,Petrol,450,8,Automated manual,all wheel drive,4,F,Large,Sedan,7.23,8290000.00
Bentley,Continental GT3-R,2015,Red,Petrol,572,8,Automatic,all wheel drive,2,S,Midsize,Coupe,5.53,33700000.00
Bentley,Continental GT,2015,Black,Petrol,626,12,Automatic,all wheel drive,2,S,Midsize,Convertible,5.10,25010000.00
Bentley,Continental GT,2015,White,Petrol,626,12,Automatic,all wheel drive,2,S,Midsize,Coupe,5.10,22760000.00
Bentley,Continental GT,2015,Gray,Petrol,567,12,Automatic,all wheel drive,2,S,Midsize,Coupe,5.10,20350000.00
Bentley,Continental GT,2015,Silver,Petrol,521,8,Automatic,all wheel drive,2,S,Midsize,Convertible,5.95,21940000.00
Bentley,Continental GT,2015,Blue,Petrol,500,8,Automatic,all wheel drive,2,S,Midsize,Convertible,5.95,20630000.00
Bentley,Continental GT,2015,Red,Petrol,500,8,Automatic,all wheel drive,2,S,Midsize,Coupe,6.38,18790000.00
Bentley,Flying Spur,2015,Black,Petrol,616,12,Automatic,all wheel drive,4,F,Large,Sedan,5.10,21580000.00
Bentley,Flying Spur,2015,White,Petrol,500,8,Automatic,all wheel drive,4,F,Large,Sedan,5.95,19510000.00
Bentley,Mulsanne,2015,Black,Petrol,505,8,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,30370000.00
Bentley,Continental GT,2016,Black,Petrol,500,8,Automatic,all wheel drive,2,S,Midsize,Coupe,6.38,19850000.00
Bentley,Continental GT,2016,White,Petrol,582,12,Automatic,all wheel drive,2,S,Midsize,Coupe,5.10,21460000.00
Bentley,Continental GT,2016,Gray,Petrol,500,8,Automatic,all wheel drive,2,S,Midsize,Convertible,5.95,21840000.00
Bentley,Continental GT,2016,Silver,Petrol,521,8,Automatic,all wheel drive,2,S,Midsize,Convertible,5.95,23180000.00
Bentley,Continental GT,2016,Blue,Petrol,582,12,Automatic,all wheel drive,2,S,Midsize,Convertible,5.10,23610000.00
Bentley,Continental GT,2016,Red,Petrol,626,12,Automatic,all wheel drive,2,S,Midsize,Coupe,5.10,23940000.00
Bentley,Flying Spur,2016,Black,Petrol,500,8,Automatic,all wheel drive,4,F,Large,Sedan,5.95,20100000.00
Bentley,Flying Spur,2016,White,Petrol,616,12,Automatic,all wheel drive,4,F,Large,Sedan,5.10,22230000.00
Bentley,Mulsanne,2016,White,Petrol,505,8,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,30370000.00
Bentley,Mulsanne,2016,Red,Petrol,530,8,Automatic,rear wheel drive,4,F,Large,Sedan,4.68,33560000.00
BMW,3 Series Gran Turismo,2015,Black,Petrol,300,6,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,8.50,4725000.00
BMW,3 Series Gran Turismo,2015,White,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,9.35,4185000.00
BMW,3 Series Gran Turismo,2015,Red,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,9.35,4185000.00
BMW,3 Series,2015,Black,Petrol,241,4,Automatic,all wheel drive,4,D,Midsize,Wagon,9.35,4195000.00
BMW,3 Series,2015,White,Petrol,335,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.63,5015000.00
BMW,3 Series,2015,Gray,Petrol,240,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,9.78,3750000.00
BMW,3 Series,2015,Silver,Petrol,300,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,8.93,4375000.00
Chevrolet,Cruze,2015,White,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2009500.00
Honda,Accord Hybrid,2015,Black,Petrol,196,4,Automatic,front wheel drive,4,E,Midsize,Sedan,21.26,3505500.00
BMW,3 Series,2015,Blue,Petrol,240,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.35,3950000.00
Chevrolet,Cruze,2015,Red,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2427000.00
Chevrolet,Cruze,2015,Blue,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2137000.00
Honda,Accord Hybrid,2017,Black,Petrol,212,4,Automatic,front wheel drive,4,E,Midsize,Sedan,20.83,3595500.00
BMW,4 Series Gran Coupe,2015,White,Petrol,240,4,Automatic,rear wheel drive,4,S,Midsize,Sedan,9.78,4030000.00
BMW,4 Series Gran Coupe,2015,Gray,Petrol,240,4,Automatic,rear wheel drive,4,S,Midsize,Sedan,9.78,4030000.00
BMW,4 Series Gran Coupe,2015,Silver,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,Sedan,9.35,4230000.00
BMW,4 Series Gran Coupe,2015,Blue,Petrol,300,6,Automatic,rear wheel drive,4,S,Midsize,Sedan,8.93,4580000.00
Honda,CR-V,2015,Black,Petrol,185,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,11.05,3289500.00
BMW,4 Series,2015,Black,Petrol,300,6,Automatic,all wheel drive,2,S,Midsize,Convertible,8.50,5690000.00
BMW,4 Series,2015,White,Petrol,300,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.93,4625000.00
BMW,4 Series,2015,Gray,Petrol,240,4,Automatic,all wheel drive,2,S,Midsize,Convertible,8.93,5075000.00
BMW,4 Series,2015,Silver,Petrol,240,4,Automatic,all wheel drive,2,S,Midsize,Coupe,9.35,4275000.00
BMW,4 Series,2015,Blue,Petrol,240,4,Automatic,rear wheel drive,2,S,Midsize,Convertible,9.78,4875000.00
BMW,4 Series,2015,Red,Petrol,300,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,4825000.00
BMW,5 Series Gran Turismo,2015,Black,Petrol,300,6,Automatic,rear wheel drive,4,S,Large,4dr Hatchback,8.08,6070000.00
BMW,5 Series Gran Turismo,2015,White,Petrol,445,8,Automatic,all wheel drive,4,S,Large,4dr Hatchback,6.80,7140000.00
BMW,5 Series Gran Turismo,2015,Red,Petrol,300,6,Automatic,all wheel drive,4,S,Large,4dr Hatchback,7.65,6300000.00
BMW,5 Series Gran Turismo,2015,Blue,Petrol,445,8,Automatic,rear wheel drive,4,S,Large,4dr Hatchback,6.80,6910000.00
BMW,5 Series,2015,Black,Petrol,443,8,Automatic,all wheel drive,4,E,Large,Sedan,6.80,6720000.00
BMW,5 Series,2015,White,Petrol,302,6,Automatic,all wheel drive,4,E,Large,Sedan,8.50,5790000.00
Chevrolet,Trax,2015,Black,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2503000.00
BMW,5 Series,2015,Silver,Petrol,241,4,Automatic,all wheel drive,4,E,Large,Sedan,9.35,5225000.00
Chevrolet,Trax,2015,Silver,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2012000.00
BMW,5 Series,2015,Gray,Petrol,443,8,Automatic,rear wheel drive,4,E,Large,Sedan,7.23,6490000.00
Kia,Optima Hybrid,2015,Red,Petrol,199,4,Automatic,front wheel drive,4,E,Midsize,Sedan,14.88,3215000.00
BMW,5 Series,2015,Blue,Petrol,302,6,Automatic,rear wheel drive,4,E,Large,Sedan,8.50,5560000.00
BMW,6 Series Gran Coupe,2015,Black,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9260000.00
BMW,6 Series Gran Coupe,2015,Gray,Petrol,315,6,Automatic,all wheel drive,4,F,Large,Sedan,8.50,8130000.00
BMW,6 Series Gran Coupe,2015,Silver,Petrol,315,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.50,7830000.00
BMW,6 Series Gran Coupe,2015,Blue,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,8960000.00
BMW,6 Series,2015,Black,Petrol,445,8,Automatic,rear wheel drive,2,S,Midsize,Convertible,7.23,9490000.00
BMW,6 Series,2015,White,Petrol,315,6,Automatic,all wheel drive,2,S,Midsize,Convertible,8.50,8660000.00
BMW,6 Series,2015,Gray,Petrol,315,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,7910000.00
BMW,6 Series,2015,Silver,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.93,7610000.00
BMW,6 Series,2015,Blue,Petrol,445,8,Automatic,all wheel drive,2,S,Midsize,Coupe,6.80,9040000.00
BMW,6 Series,2015,Red,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Convertible,8.50,8360000.00
BMW,7 Series,2015,Black,Petrol,535,12,Automatic,rear wheel drive,4,F,Large,Sedan,5.53,14120000.00
BMW,7 Series,2015,White,Petrol,315,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.08,7800000.00
BMW,7 Series,2015,Red,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.80,9100000.00
BMW,7 Series,2015,Blue,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9400000.00
BMW,7 Series,2015,Silver,Petrol,315,6,Automatic,all wheel drive,4,F,Large,Sedan,8.08,8100000.00
BMW,7 Series,2015,Gray,Petrol,315,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.08,7400000.00
BMW,7 Series,2015,Black,Diesel,255,6,Automatic,all wheel drive,4,F,Large,Sedan,9.78,8250000.00
BMW,ActiveHybrid 5,2015,Black,Petrol,335,6,Automatic,rear wheel drive,4,F,Large,Sedan,9.78,6190000.00
BMW,ActiveHybrid 7,2015,Black,Petrol,335,6,Automatic,rear wheel drive,4,F,Large,Sedan,9.35,8430000.00
BMW,ALPINA B6 Gran Coupe,2015,Black,Petrol,540,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,11730000.00
BMW,ALPINA B7,2015,Black,Petrol,540,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.80,13220000.00
BMW,ALPINA B7,2015,White,Petrol,540,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,13130000.00
BMW,ALPINA B7,2015,Blue,Petrol,540,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,13520000.00
BMW,ALPINA B7,2015,Red,Petrol,540,8,Automatic,rear wheel drive,4,F,Large,Sedan,6.80,12830000.00
BMW,5 Series,2015,Red,Petrol,241,4,Automatic,rear wheel drive,4,E,Large,Sedan,9.78,4995000.00
BMW,X1,2015,White,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.35,3300000.00
Mercedes-Benz,CLA-Class,2016,Black,Petrol,208,4,Automated manual,front wheel drive,4,E,Midsize,Sedan,11.05,3205000.00
Mercedes-Benz,CLA-Class,2017,Black,Petrol,208,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,3240000.00
BMW,X3,2015,White,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,4050000.00
Chevrolet,Trax,2015,Red,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2244500.00
Mercedes-Benz,C-Class,2016,Black,Petrol,241,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.63,3895000.00
Mercedes-Benz,C-Class,2016,Red,Petrol,241,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.63,3927500.00
Mercedes-Benz,C-Class,2015,Black,Petrol,241,4,Automatic,all wheel drive,4,E,Midsize,Sedan,10.20,4040000.00
BMW,X5 M,2015,Black,Petrol,567,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,9870000.00
BMW,X5,2015,Black,Petrol,300,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,8.08,5390000.00
BMW,X5,2015,Blue,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,5620000.00
BMW,X5,2015,Black,Diesel,255,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,10.20,5770000.00
BMW,X5,2015,Red,Petrol,445,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,7010000.00
BMW,X6 M,2015,Black,Petrol,567,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,10210000.00
BMW,X6,2015,Black,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,6190000.00
BMW,X6,2015,Red,Petrol,445,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,7290000.00
BMW,X6,2015,White,Petrol,300,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,8.08,5960000.00
BMW,2 Series,2016,Black,Petrol,240,4,Automatic,rear wheel drive,2,S,Compact,Coupe,9.78,3285000.00
BMW,2 Series,2016,White,Petrol,240,4,Automatic,all wheel drive,2,S,Compact,Coupe,9.78,3485000.00
BMW,2 Series,2016,Gray,Petrol,240,4,Automatic,rear wheel drive,2,C,Compact,Convertible,9.78,3865000.00
BMW,2 Series,2016,Silver,Petrol,240,4,Automatic,all wheel drive,2,C,Compact,Convertible,9.35,4065000.00
BMW,2 Series,2016,Blue,Petrol,320,6,Automatic,rear wheel drive,2,S,Compact,Coupe,8.50,4415000.00
BMW,2 Series,2016,Red,Petrol,320,6,Automatic,all wheel drive,2,S,Compact,Coupe,8.50,4615000.00
BMW,3 Series,2016,Black,Petrol,240,4,Automatic,all wheel drive,4,D,Midsize,Wagon,9.35,4265000.00
Chevrolet,Cruze Limited,2016,White,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2019500.00
BMW,3 Series,2016,Gray,Petrol,180,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,10.20,3315000.00
BMW,3 Series,2016,Silver,Petrol,180,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.78,3515000.00
BMW,3 Series Gran Turismo,2016,Black,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,9.35,4300000.00
BMW,3 Series Gran Turismo,2016,Red,Petrol,300,6,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,8.50,4920000.00
BMW,4 Series,2016,Black,Petrol,240,4,Automatic,rear wheel drive,2,S,Midsize,Coupe,9.78,4185000.00
BMW,4 Series,2016,White,Petrol,240,4,Automatic,all wheel drive,2,S,Midsize,Coupe,9.35,4385000.00
BMW,4 Series,2016,Silver,Petrol,300,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.50,4815000.00
BMW,4 Series,2016,Blue,Petrol,240,4,Automatic,rear wheel drive,2,S,Midsize,Convertible,9.78,5000000.00
BMW,4 Series,2016,Red,Petrol,300,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,5015000.00
BMW,4 Series,2016,Gray,Petrol,240,4,Automatic,all wheel drive,2,S,Midsize,Convertible,8.93,5200000.00
BMW,5 Series Gran Turismo,2016,Black,Petrol,300,6,Automatic,rear wheel drive,4,S,Large,4dr Hatchback,8.08,6090000.00
BMW,5 Series Gran Turismo,2016,White,Petrol,300,6,Automatic,all wheel drive,4,S,Large,4dr Hatchback,7.65,6320000.00
BMW,5 Series Gran Turismo,2016,Gray,Petrol,445,8,Automatic,all wheel drive,4,S,Large,4dr Hatchback,6.80,7250000.00
BMW,6 Series,2016,Black,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.50,7730000.00
BMW,6 Series,2016,White,Petrol,315,6,Automatic,all wheel drive,2,S,Midsize,Coupe,8.50,8030000.00
BMW,6 Series,2016,Gray,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Convertible,8.50,8480000.00
BMW,6 Series,2016,Silver,Petrol,315,6,Automatic,all wheel drive,2,S,Midsize,Convertible,8.50,8780000.00
BMW,6 Series,2016,Blue,Petrol,445,8,Automatic,rear wheel drive,2,S,Midsize,Coupe,7.23,8870000.00
BMW,6 Series,2016,Red,Petrol,445,8,Automatic,all wheel drive,2,S,Midsize,Coupe,6.80,9170000.00
BMW,X1,2015,Black,Petrol,240,4,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,9.78,3120000.00
Chevrolet,Cruze Limited,2016,Silver,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2147000.00
BMW,3 Series,2016,Blue,Petrol,240,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.35,4035000.00
Chevrolet,Cruze Limited,2016,Red,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2337000.00
BMW,4 Series Gran Coupe,2016,Black,Petrol,240,4,Automatic,rear wheel drive,4,S,Midsize,Sedan,9.78,4165000.00
BMW,4 Series Gran Coupe,2016,White,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,Sedan,9.35,4365000.00
BMW,3 Series,2017,Red,Petrol,248,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,9.78,3875000.00
BMW,4 Series Gran Coupe,2016,Blue,Petrol,300,6,Automatic,all wheel drive,4,S,Midsize,Sedan,8.50,4995000.00
BMW,5 Series,2016,Black,Petrol,240,4,Automatic,rear wheel drive,4,E,Large,Sedan,9.78,5020000.00
BMW,5 Series,2016,White,Petrol,240,4,Automatic,all wheel drive,4,E,Large,Sedan,9.35,5250000.00
BMW,5 Series,2016,Silver,Petrol,302,6,Automatic,rear wheel drive,4,E,Large,Sedan,8.50,5585000.00
Chevrolet,Cruze Limited,2016,Blue,Petrol,138,4,Automatic,front wheel drive,4,E,Midsize,Sedan,11.05,2437000.00
BMW,5 Series,2016,Gray,Petrol,302,6,Automatic,all wheel drive,4,E,Large,Sedan,8.50,5815000.00
Chevrolet,Trax,2016,Black,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2030000.00
BMW,ActiveHybrid 5,2016,Black,Petrol,335,6,Automatic,rear wheel drive,4,F,Large,Sedan,9.78,6210000.00
BMW,5 Series,2016,Red,Petrol,443,8,Automatic,rear wheel drive,4,E,Large,Sedan,7.23,6630000.00
BMW,5 Series,2016,Blue,Petrol,443,8,Automatic,all wheel drive,4,E,Large,Sedan,6.80,6860000.00
BMW,6 Series Gran Coupe,2016,Black,Petrol,315,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.50,7950000.00
BMW,6 Series Gran Coupe,2016,White,Petrol,315,6,Automatic,all wheel drive,4,F,Large,Sedan,8.50,8250000.00
BMW,7 Series,2016,Black,Petrol,320,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.93,8130000.00
BMW,7 Series,2016,White,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9440000.00
BMW,6 Series Gran Coupe,2016,Blue,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9090000.00
BMW,6 Series Gran Coupe,2016,Red,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,9390000.00
BMW,7 Series,2016,Red,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9740000.00
BMW,ALPINA B6 Gran Coupe,2016,Black,Petrol,600,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,12220000.00
BMW,X1,2016,Blue,Petrol,228,4,Automatic,all wheel drive,4,J,Compact,4dr SUV,9.35,3480000.00
BMW,4 Series Gran Coupe,2017,Black,Petrol,248,4,Automatic,rear wheel drive,4,S,Midsize,Sedan,9.78,4195000.00
BMW,X3,2016,Silver,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.93,4095000.00
BMW,X3,2016,White,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.08,4680000.00
Chevrolet,Trax,2016,White,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2030000.00
BMW,X4,2016,White,Petrol,240,4,Automatic,all wheel drive,4,J,Midsize,4dr SUV,8.50,4525000.00
Mercedes-Benz,CLA-Class,2016,Red,Petrol,375,4,Automated manual,all wheel drive,4,E,Midsize,Sedan,9.78,4950000.00
BMW,X4,2016,Red,Petrol,360,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,5780000.00
BMW,X5,2016,Black,Petrol,300,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,7.65,5470000.00
BMW,X5,2016,Silver,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,5700000.00
BMW,X5,2016,Gray,Petrol,445,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,7150000.00
BMW,X5,2016,White,Diesel,255,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,9.78,5770000.00
BMW,X5 M,2016,Red,Petrol,567,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,9880000.00
BMW,X6,2016,Black,Petrol,300,6,Automatic,rear wheel drive,4,J,Midsize,4dr SUV,7.65,6060000.00
BMW,X6,2016,Red,Petrol,300,6,Automatic,all wheel drive,4,J,Midsize,4dr SUV,7.65,6290000.00
BMW,X6,2016,White,Petrol,445,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,6.38,7530000.00
BMW,X6 M,2016,Black,Petrol,567,8,Automatic,all wheel drive,4,J,Midsize,4dr SUV,5.95,10220000.00
Mercedes-Benz,CLA-Class,2017,Red,Petrol,208,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.78,3440000.00
BMW,M3,2016,Red,Petrol,425,6,Manual,rear wheel drive,4,E,Midsize,Sedan,7.23,6350000.00
BMW,M5,2016,Black,Petrol,560,8,Automated manual,rear wheel drive,4,F,Large,Sedan,5.95,9410000.00
BMW,M6 Gran Coupe,2016,Black,Petrol,552,8,Automated manual,rear wheel drive,4,F,Large,Sedan,5.95,11720000.00
BMW,2 Series,2017,Black,Petrol,248,4,Automatic,rear wheel drive,2,S,Compact,Coupe,10.20,3315000.00
BMW,2 Series,2017,White,Petrol,248,4,Automatic,all wheel drive,2,S,Compact,Coupe,10.20,3515000.00
BMW,2 Series,2017,Gray,Petrol,248,4,Automatic,all wheel drive,2,C,Compact,Convertible,9.78,4095000.00
BMW,2 Series,2017,Silver,Petrol,335,6,Automatic,all wheel drive,2,S,Compact,Coupe,8.93,4645000.00
BMW,2 Series,2017,Blue,Petrol,335,6,Automatic,rear wheel drive,2,C,Compact,Convertible,8.93,4905000.00
BMW,2 Series,2017,Red,Petrol,335,6,Automatic,all wheel drive,2,C,Compact,Convertible,8.93,5105000.00
BMW,3 Series Gran Turismo,2017,White,Petrol,248,4,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,9.78,4395000.00
BMW,3 Series Gran Turismo,2017,Red,Petrol,320,6,Automatic,all wheel drive,4,S,Midsize,4dr Hatchback,8.50,4965000.00
BMW,4 Series,2017,Black,Petrol,248,4,Automatic,rear wheel drive,2,S,Midsize,Coupe,9.78,4215000.00
BMW,4 Series,2017,White,Petrol,320,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.93,4850000.00
BMW,4 Series,2017,Gray,Petrol,248,4,Automatic,rear wheel drive,2,S,Midsize,Convertible,9.78,5030000.00
BMW,4 Series,2017,Silver,Petrol,248,4,Automatic,all wheel drive,2,S,Midsize,Convertible,9.35,5230000.00
BMW,4 Series,2017,Blue,Petrol,320,6,Automatic,rear wheel drive,2,S,Midsize,Convertible,8.93,5730000.00
BMW,4 Series,2017,Red,Petrol,320,6,Automatic,all wheel drive,2,S,Midsize,Convertible,8.50,5930000.00
BMW,5 Series Gran Turismo,2017,Silver,Petrol,300,6,Automatic,rear wheel drive,4,S,Large,4dr Hatchback,8.08,6090000.00
BMW,5 Series Gran Turismo,2017,Blue,Petrol,300,6,Automatic,all wheel drive,4,S,Large,4dr Hatchback,7.65,6320000.00
BMW,5 Series Gran Turismo,2017,Red,Petrol,445,8,Automatic,all wheel drive,4,S,Large,4dr Hatchback,6.38,7250000.00
BMW,6 Series,2017,Black,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Coupe,8.93,7760000.00
BMW,6 Series,2017,White,Petrol,315,6,Automatic,rear wheel drive,2,S,Midsize,Convertible,8.50,8510000.00
BMW,6 Series,2017,Gray,Petrol,315,6,Automatic,all wheel drive,2,S,Midsize,Convertible,8.08,8810000.00
BMW,6 Series,2017,Silver,Petrol,445,8,Automatic,all wheel drive,2,S,Midsize,Coupe,6.80,9200000.00
BMW,6 Series,2017,Blue,Petrol,445,8,Automatic,rear wheel drive,2,S,Midsize,Convertible,7.23,9650000.00
BMW,6 Series,2017,Red,Petrol,445,8,Automatic,all wheel drive,2,S,Midsize,Convertible,6.38,9950000.00
BMW,3 Series,2017,Black,Petrol,248,4,Automatic,all wheel drive,4,D,Midsize,Wagon,9.78,4295000.00
Chevrolet,Trax,2016,Blue,Petrol,138,4,Automatic,front wheel drive,4,J,Compact,4dr SUV,11.05,2264500.00
BMW,3 Series,2015,Red,Petrol,240,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.35,3950000.00
Chevrolet,Sonic,2016,Blue,Petrol,138,4,Manual,front wheel drive,4,C,Compact,Sedan,11.05,1434500.00
BMW,3 Series,2017,Blue,Petrol,248,4,Automatic,all wheel drive,4,E,Midsize,Sedan,9.78,4075000.00
Chevrolet,Sonic,2016,Red,Petrol,138,4,Manual,front wheel drive,4,C,Compact,Sedan,11.05,1615500.00
BMW,3 Series,2017,White,Petrol,320,6,Automatic,rear wheel drive,4,E,Midsize,Sedan,8.93,4790000.00
BMW,4 Series Gran Coupe,2015,Black,Petrol,240,4,Automatic,all wheel drive,4,S,Midsize,Sedan,9.35,4230000.00
BMW,4 Series Gran Coupe,2017,White,Petrol,248,4,Automatic,all wheel drive,4,S,Midsize,Sedan,9.78,4395000.00
BMW,3 Series,2017,Gray,Petrol,320,6,Automatic,all wheel drive,4,E,Midsize,Sedan,8.93,4990000.00
BMW,3 Series,2016,Red,Petrol,240,4,Automatic,rear wheel drive,4,E,Midsize,Sedan,9.35,3835000.00
BMW,4 Series Gran Coupe,2017,Blue,Petrol,320,6,Automatic,all wheel drive,4,S,Midsize,Sedan,8.93,5030000.00
BMW,6 Series Gran Coupe,2017,White,Petrol,315,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.50,7980000.00
BMW,6 Series Gran Coupe,2017,Black,Petrol,315,6,Automatic,all wheel drive,4,F,Large,Sedan,8.08,8280000.00
BMW,6 Series Gran Coupe,2017,Red,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9120000.00
BMW,6 Series Gran Coupe,2017,Silver,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,9420000.00
BMW,7 Series,2017,Blue,Petrol,320,6,Automatic,rear wheel drive,4,F,Large,Sedan,8.93,8150000.00
BMW,7 Series,2017,Black,Petrol,320,6,Automatic,all wheel drive,4,F,Large,Sedan,8.08,8450000.00
BMW,7 Series,2017,Silver,Petrol,445,8,Automatic,rear wheel drive,4,F,Large,Sedan,7.23,9460000.00
BMW,7 Series,2017,Red,Petrol,445,8,Automatic,all wheel drive,4,F,Large,Sedan,6.80,9760000.00
BMW,ALPINA B6 Gran Coupe,2017,Red,Petrol,600,8,Automatic,all wheel drive,4,F,Large,Sedan,6.38,12250000.00
